Date,Close,J2,J3,J4,J5,J6,J7,SansTransaction,Mise,Secu,PorteFeuille,NbrAction,Vente,Achat,ValeurAchat,ValeurVente,Scenario1,Scenario1_ssSecu,Scenario1_NbrActionCste
2019-03-12,45.227500915527344,44.97624969482422,44.393333435058594,44.076250076293945,43.9870002746582,43.96958351135254,43.96857179914202,121.66106750162105,0.0,0.0,121.66106750162105,2.689979880357546,False,False,37.17499923706055,,121.66106750162105,121.66106750162105,121.66106750162105
2019-03-13,45.4275016784668,45.32750129699707,45.12666702270508,44.651875495910645,44.346500396728516,44.22708384195963,44.177857535226,122.19906552998434,0.0,0.0,122.19906552998434,2.689979880357546,False,False,37.17499923706055,,122.19906552998434,122.19906552998434,122.19906552998434
2019-03-14,45.932498931884766,45.68000030517578,45.52916717529297,45.328125,44.90800018310547,44.610833485921226,44.4707145690918,123.5574979813145,0.0,0.0,123.5574979813145,2.689979880357546,False,False,37.17499923706055,,123.5574979813145,123.5574979813145,123.5574979813145
2019-03-15,46.529998779296875,46.23124885559082,45.96333312988281,45.779375076293945,45.56849975585938,45.1783332824707,44.88499995640346,125.16476054936977,0.0,0.0,125.16476054936977,2.689979880357546,False,False,37.17499923706055,,125.16476054936977,125.16476054936977,125.16476054936977
2019-03-18,47.005001068115234,46.767499923706055,46.489166259765625,46.22375011444092,46.0245002746582,45.80791664123535,45.43928582327707,126.44250714941495,0.0,0.0,126.44250714941495,2.689979880357546,False,False,37.17499923706055,,126.44250714941495,126.44250714941495,126.44250714941495
2019-03-19,46.63249969482422,46.81875038146973,46.72249984741211,46.52499961853027,46.30550003051758,46.12583351135254,45.92571422031948,125.44048594985655,0.0,0.0,125.44048594985655,2.689979880357546,False,False,37.17499923706055,,125.44048594985655,125.44048594985655,125.44048594985655
2019-03-20,47.040000915527344,46.83625030517578,46.89250055948893,46.80187511444092,46.62799987792969,46.427916844685875,46.25642885480608,126.53665603476911,0.0,0.0,126.53665603476911,2.689979880357546,False,False,37.17499923706055,,126.53665603476911,126.53665603476911,126.53665603476911
2019-03-21,48.772499084472656,47.90625,47.481666564941406,47.36250019073486,47.19599990844726,46.985416412353516,46.762857164655415,131.19704125198828,0.0,0.0,131.19704125198828,2.689979880357546,False,False,37.17499923706055,,131.19704125198828,131.19704125198828,131.19704125198828
2019-03-22,47.76250076293945,48.267499923706055,47.858333587646484,47.55187511444092,47.442500305175784,47.2904167175293,47.096428462437224,128.48016608786907,0.0,0.0,128.48016608786907,2.689979880357546,False,False,37.17499923706055,,128.48016608786907,128.48016608786907,128.48016608786907
2019-03-25,47.185001373291016,47.473751068115234,47.90666707356771,47.69000053405762,47.47850036621094,47.39958381652832,47.27535738263811,126.92670434879601,0.0,0.0,126.92670434879601,2.689979880357546,False,False,37.17499923706055,,126.92670434879601,126.92670434879601,126.92670434879601
2019-03-26,46.6974983215332,46.94124984741211,47.21500015258789,47.60437488555908,47.49150009155274,47.34833335876465,47.299285888671875,125.61533094795459,0.0,0.0,125.61533094795459,2.689979880357546,False,False,37.17499923706055,,125.61533094795459,125.61533094795459,125.61533094795459
2019-03-27,47.11750030517578,46.90749931335449,47.0,47.19062519073486,47.50699996948242,47.42916679382324,47.31535720825195,126.74512783366339,0.0,0.0,126.74512783366339,2.689979880357546,False,False,37.17499923706055,,126.74512783366339,126.74512783366339,126.74512783366339
2019-03-28,47.18000030517578,47.14875030517578,46.99833297729492,47.045000076293945,47.188500213623044,47.45250002543131,47.39357158115932,126.91325157618573,0.0,0.0,126.91325157618573,2.689979880357546,False,False,37.17499923706055,,126.91325157618573,126.91325157618573,126.91325157618573
2019-03-29,47.48749923706055,47.333749771118164,47.26166661580404,47.12062454223633,47.13349990844726,47.23833338419596,47.45749991280692,127.7404175161872,0.0,0.0,127.7404175161872,2.689979880357546,False,False,37.17499923706055,,127.7404175161872,127.7404175161872,127.7404175161872
2019-04-01,47.810001373291016,47.64875030517578,47.49250030517578,47.39875030517578,47.25849990844726,47.24625015258789,47.320000239780974,128.60794177401948,0.0,0.0,128.60794177401948,2.689979880357546,False,False,37.17499923706055,,128.60794177401948,128.60794177401948,128.60794177401948
2019-04-02,48.505001068115234,48.157501220703125,47.9341672261556,47.745625495910645,47.62000045776367,47.46625010172526,47.42607171194894,130.47747696995125,0.0,0.0,130.47747696995125,2.689979880357546,False,False,37.17499923706055,,130.47747696995125,130.47747696995125,130.47747696995125
2019-04-03,48.837501525878906,48.67125129699707,48.384167989095054,48.160000801086426,47.9640007019043,47.82291730244955,47.662143162318635,131.3718965115452,0.0,0.0,131.3718965115452,2.689979880357546,False,False,37.17499923706055,,131.3718965115452,131.3718965115452,131.3718965115452
2019-04-04,48.92250061035156,48.880001068115234,48.755001068115234,48.51875114440918,48.31250076293945,48.12375068664551,47.98000063214983,131.60054233862547,0.0,0.0,131.60054233862547,2.689979880357546,False,False,37.17499923706055,,131.60054233862547,131.60054233862547,131.60054233862547
2019-04-05,49.25,49.08625030517578,49.003334045410156,48.878750801086426,48.665000915527344,48.468750635782875,48.28464344569615,132.48150910760916,0.0,0.0,132.48150910760916,2.689979880357546,False,False,37.17499923706055,,132.48150910760916,132.48150910760916,132.48150910760916
2019-04-08,50.025001525878906,49.63750076293945,49.39916737874349,49.258750915527344,49.108000946044925,48.89166768391927,48.691072191510884,134.5662476194698,0.0,0.0,134.5662476194698,2.689979880357546,False,False,37.17499923706055,,134.5662476194698,134.5662476194698,134.5662476194698
2019-04-09,49.875,49.95000076293945,49.71666717529297,49.51812553405762,49.38200073242187,49.2358341217041,49.03214372907366,134.1627465328326,0.0,0.0,134.1627465328326,2.689979880357546,False,False,37.17499923706055,,134.1627465328326,134.1627465328326,134.1627465328326
2019-04-10,50.154998779296875,50.01499938964844,50.018333435058594,49.826250076293945,49.64550018310547,49.510833740234375,49.36714335850307,134.91593761566588,0.0,0.0,134.91593761566588,2.689979880357546,False,False,37.17499923706055,,134.91593761566588,134.91593761566588,134.91593761566588
2019-04-11,49.73749923706055,49.94624900817871,49.922499338785805,49.94812488555908,49.80849990844727,49.66083335876465,49.54321452549526,133.79287224699166,0.0,0.0,133.79287224699166,2.689979880357546,False,False,37.17499923706055,,133.79287224699166,133.79287224699166,133.79287224699166
2019-04-12,49.717498779296875,49.72749900817871,49.869998931884766,49.871249198913574,49.90199966430664,49.79333305358887,49.66892841884068,133.73907141800944,0.0,0.0,133.73907141800944,2.689979880357546,False,False,37.17499923706055,,133.73907141800944,133.73907141800944,133.73907141800944
2019-04-15,49.807498931884766,49.76249885559082,49.75416564941406,49.854373931884766,49.858499145507814,49.88624954223633,49.79535675048828,133.98117001769998,0.0,0.0,133.98117001769998,2.689979880357546,False,False,37.17499923706055,,133.98117001769998,133.98117001769998,133.98117001769998
2019-04-16,49.8125,49.80999946594238,49.77916590372721,49.76874923706055,49.84599914550781,49.85083262125651,49.87571389334543,133.99462279031027,0.0,0.0,133.99462279031027,2.689979880357546,False,False,37.17499923706055,,133.99462279031027,133.99462279031027,133.99462279031027
2019-04-17,50.782501220703125,50.29750061035156,50.1341667175293,50.02999973297119,49.971499633789065,50.00208282470703,49.98392813546317,136.60390655792392,0.0,0.0,136.60390655792392,2.689979880357546,False,False,37.17499923706055,,136.60390655792392,136.60390655792392,136.60390655792392
2019-04-18,50.96500015258789,50.87375068664551,50.52000045776367,50.341875076293945,50.21699981689453,50.13708305358887,50.13964244297573,137.0948250128807,0.0,0.0,137.0948250128807,2.689979880357546,False,False,37.17499923706055,,137.0948250128807,137.0948250128807,137.0948250128807
2019-04-22,51.13249969482422,51.048749923706055,50.960000356038414,50.67312526702881,50.5,50.36958312988281,50.2792854309082,137.5453954114655,0.0,0.0,137.5453954114655,2.689979880357546,False,False,37.17499923706055,,137.5453954114655,137.5453954114655,137.5453954114655
2019-04-23,51.869998931884766,51.50124931335449,51.32249959309896,51.1875,50.9125,50.728333155314125,50.58392824445452,139.52925352093743,0.0,0.0,139.52925352093743,2.689979880357546,False,False,37.17499923706055,,139.52925352093743,139.52925352093743,139.52925352093743
2019-04-24,51.790000915527344,51.829999923706055,51.59749984741211,51.439374923706055,51.30800018310547,51.05875015258789,50.87999997820173,139.31406046646745,0.0,0.0,139.31406046646745,2.689979880357546,False,False,37.17499923706055,,139.31406046646745,139.31406046646745,139.31406046646745
2019-04-25,51.31999969482422,51.55500030517578,51.65999984741211,51.52812480926514,51.41549987792969,51.31000010172526,51.09607151576451,138.04976663903255,0.0,0.0,138.04976663903255,2.689979880357546,False,False,37.17499923706055,,138.04976663903255,138.04976663903255,138.04976663903255
2019-04-26,51.07500076293945,51.197500228881836,51.39500045776367,51.513750076293945,51.4375,51.35875002543131,51.276428767613005,137.39072444155346,0.0,0.0,137.39072444155346,2.689979880357546,False,False,37.17499923706055,,137.39072444155346,137.39072444155346,137.39072444155346
2019-04-29,51.15250015258789,51.11375045776367,51.18250020345052,51.33437538146973,51.44150009155273,51.39000002543131,51.32928575788225,137.59919624044772,0.0,0.0,137.59919624044772,2.689979880357546,False,False,37.17499923706055,,137.59919624044772,137.59919624044772,137.59919624044772
2019-04-30,50.16749954223633,50.65999984741211,50.798333485921226,50.92875003814697,51.101000213623045,51.229166666666664,51.2153570992606,134.94956441646212,0.0,0.0,134.94956441646212,2.689979880357546,False,False,37.17499923706055,,134.94956441646212,134.94956441646212,134.94956441646212
2019-05-01,52.630001068115234,51.39875030517578,51.31666692097982,51.25625038146973,51.26900024414063,51.35583368937174,51.429285866873606,141.57364397642615,0.0,0.0,141.57364397642615,2.689979880357546,False,False,37.17499923706055,,141.57364397642615,141.57364397642615,141.57364397642615
2019-05-02,52.287498474121094,52.458749771118164,51.69499969482422,51.55937480926514,51.4625,51.43874994913737,51.48892865862165,140.65231888961162,0.0,0.0,140.65231888961162,2.689979880357546,False,False,37.17499923706055,,140.65231888961162,140.65231888961162,140.65231888961162
2019-05-03,52.9375,52.61249923706055,52.618333180745445,52.005624771118164,51.83499984741211,51.708333333333336,51.6528570992606,142.4008099164276,0.0,0.0,142.4008099164276,2.689979880357546,False,False,37.17499923706055,,142.4008099164276,142.4008099164276,142.4008099164276
2019-05-06,52.119998931884766,52.52874946594238,52.44833246866862,52.49374961853027,52.028499603271484,51.88249969482422,51.76714270455496,140.20174849102682,0.0,0.0,140.20174849102682,2.689979880357546,False,False,37.17499923706055,,140.20174849102682,140.20174849102682,140.20174849102682
2019-05-07,50.71500015258789,51.41749954223633,51.92416636149088,52.01499938964844,52.1379997253418,51.809583028157554,51.71571404593332,136.42233004279132,136.42233004279132,0.0,0.0,0.0,True,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-08,50.724998474121094,50.71999931335449,51.186665852864586,51.62437438964844,51.75699920654297,51.902499516805015,51.65464237758091,136.44922532655298,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-09,50.18000030517578,50.45249938964844,50.539999643961586,50.93499946594238,51.3354995727539,51.4941660563151,51.65642820085798,134.98319121725837,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-10,49.29499816894531,49.73749923706055,50.06666564941406,50.22874927520752,50.606999206542966,50.995416005452476,51.17999921526228,132.60255327672496,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-13,46.43000030517578,47.86249923706055,48.63499959309896,49.15749931335449,49.46899948120117,49.91083272298177,50.343213762555806,124.89576666591758,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-14,47.165000915527344,46.79750061035156,47.62999979654948,48.267499923706055,48.75899963378906,49.08499972025553,49.518571036202566,126.87290351981379,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-15,47.72999954223633,47.447500228881836,47.108333587646484,47.65499973297119,48.15999984741211,48.58749961853027,48.89142826625279,128.3927384580906,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-16,47.52000045776367,47.625,47.471666971842446,47.21125030517578,47.62799987792969,48.0533332824707,48.43499973842076,127.82784514596565,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-17,47.25,47.385000228881836,47.5,47.416250228881836,47.219000244140624,47.56499989827474,47.938571384974885,127.10154934689405,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-20,45.772499084472656,46.51124954223633,46.84749984741211,47.068124771118164,47.0875,46.9779167175293,47.30892835344587,123.12710161091564,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-21,46.650001525878906,46.21125030517578,46.55750020345052,46.79812526702881,46.984500122070315,47.014583587646484,46.93107169015067,125.48756552326309,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-22,45.69499969482422,46.17250061035156,46.03916676839193,46.341875076293945,46.57750015258789,46.76958338419596,46.82607160295759,122.91862981202135,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-23,44.915000915527344,45.30500030517578,45.753334045410156,45.75812530517578,46.05650024414062,46.30041694641113,46.50464303152902,120.82044878900932,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-24,44.74250030517578,44.82875061035156,45.11750030517578,45.50062561035156,45.55500030517578,45.83750025431315,46.07785742623465,120.35642561781422,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-28,44.557498931884766,44.64999961853027,44.73833338419596,44.97749996185303,45.3120002746582,45.388750076293945,45.65464292253767,119.85877564582287,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-29,44.345001220703125,44.451250076293945,44.548333485921226,44.640000343322754,44.851000213623045,45.15083376566569,45.23964309692383,119.28716107812222,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-30,44.57500076293945,44.46000099182129,44.49250030517578,44.55500030517578,44.627000427246095,44.80500030517578,45.06857190813337,119.9058552192294,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-05-31,43.76750183105469,44.17125129699707,44.22916793823242,44.31125068664551,44.397500610351564,44.483750661214195,44.656786237444194,117.73369933904917,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-06-03,43.32500076293945,43.54625129699707,43.88916778564453,44.00312614440918,44.114000701904295,44.218750635782875,44.31821496146066,116.54338036878246,136.42233004279132,0.0,0.0,0.0,False,False,,50.71500015258789,136.42233004279132,136.42233004279132,136.42233004279132
2019-06-04,44.90999984741211,44.11750030517578,44.000834147135414,44.144375801086426,44.18450088500977,44.2466672261556,44.31750052315848,120.80699601639904,0.0,15.615334026392276,120.80699601639904,2.689979880357546,False,True,44.90999984741211,,136.42233004279132,136.42233004279132,136.42233004279132
2019-06-05,45.6349983215332,45.272499084472656,44.62333297729492,44.40937519073486,44.442500305175784,44.42625045776367,44.445000239780974,122.75722732507471,0.0,15.615334026392276,122.75722732507471,2.689979880357546,False,False,44.90999984741211,,138.03666644133148,138.62464537240865,138.37256135146697
2019-06-06,46.30500030517578,45.96999931335449,45.61666615804037,45.04374980926514,44.788500213623045,44.752916971842446,44.69464329310826,124.55951918087288,0.0,15.615334026392276,124.55951918087288,2.689979880357546,False,False,44.90999984741211,,139.528543497486,140.6598988137885,140.17485320726516
2019-06-07,47.537498474121094,46.92124938964844,46.492499033610024,46.09687423706055,45.54249954223633,45.24666659037272,45.15071432931082,127.87491445791329,0.0,15.615334026392276,127.87491445791329,2.689979880357546,False,False,44.90999984741211,,142.2729170738229,144.40383719170595,143.49024848430557
